"WMO_ID","DATA_TIMESTAMP","RECEIVED_TIMESTAMP","CLOUD_LOW_TYPE_CL","CLOUD_BASE_M_H","CLOUD_PEAK_M","CLOUD_ELEVATION_ANGLE_EC","CLOUD_LOW_MED_AMT_OKTAS","CLOUD_MED_TYPE_CM","CLOUD_HIGH_TYPE_CH","CLOUD_MED_DIR_DM","CLOUD_MED_HEIGHT_M","CLOUD_HIGH_DIR_DH","CLOUD_HIGH_HEIGHT_M","CLOUD_COVER_OKTAS_M","CLOUD_LAYER_1_TYPE_C","CLOUD_LAYER_2_TYPE_C","CLOUD_LAYER_1_HEIGHT_M_HSHS","CLOUD_LAYER_2_HEIGHT_M_HSHS","CLOUD_LAYER_1_AMT_OKTAS_NS","CLOUD_LAYER_2_AMT_OKTAS_NS","EVAPORATION_24HOURS_MM_EEE","EVAPORATION_EQ_INDICATOR_IE","LAND_COND","LAND_NOTE","PAST_WEATHER_W1","PAST_WEATHER_W2","PRESENT_WEATHER_WW","PRESSURE_TEND_3H_MB_PPP","PRESSURE_READING_MB","PRESSURE_TEMP_C","RAINFALL_24H_RRRR","RAINFALL_6H_RRR","RAINFALL_INDICATOR_IR","RAINFALL_LAST_MM","SOLAR_RAD_24H_JCM2_F24","SUNSHINE_H_SSS","TEMP_DEWPOINT_C_TDTDTD","TEMP_DRYBULB_C_TTTTTT","TEMP_MAX_C_TXTXTX","TEMP_MIN_C_TNTNTN","TEMP_WETBULB_C","VISIBILITY_VV","WEATHER_INDICATOR_IX","WIND_DIR_DEG_DD","WIND_INDICATOR_IW","WIND_SPEED_FF","CLOUD_DIRECTION_ANGLE_DA","CLOUD_MED_COVER_OKTAS","CLOUD_HIGH_COVER_OKTAS","RELATIVE_HUMIDITY_PC","PRESSURE_QFF_MB_DERIVED","PRESSURE_QFE_MB_DERIVED","PRESSURE_TEND_24H_MB_PPP","ENTRY_USER","CLOUD_LAYER_3_TYPE_C","CLOUD_LAYER_3_HEIGHT_M_HSHS","CLOUD_LAYER_3_AMT_OKTAS_NS","CLOUD_LAYER_4_TYPE_C","CLOUD_LAYER_4_HEIGHT_M_HSHS","CLOUD_LAYER_4_AMT_OKTAS_NS","CLOUD_BASE_2_M_H","CLOUD_BASE_3_M_H","CLOUD_PEAK_2_M","CLOUD_DIRECTION_2_ANGLE_DA","CLOUD_ELEVATION_2_ANGLE_EC","ENCODED_SYNOP","OBSERVER_ID"
"96581","27/10/2021 08:00:00 +00","27/10/2021 15:06:33.057752 +00","9","210","9000","2","5","7","/","0","3300","9",,"8","9","8","210","240","1","5",,,"1",,"9","6","97",,,,,,"4",,,,"23.8","24.8",,,"24.1","0.4","1","220","4","5","0","7","/","94","1008.4","1007.7",,"opr96581","3","3300","5",,,,"240",,"3000",,,"SIID62 WIOO 270800
AAXX 27084 
96581 41304 82205 10248 20238 30077 40084 79796 8597/
  333 56009 57902 81907 85808 85361 80980=",
"96581","27/10/2021 09:00:00 +00","27/10/2021 16:14:29.977364 +00","9","300","9000","2","5","7","1","0","3300","0","12000","7","9","8","300","330","1","5",,,"1",,"9","6","21","-0.9",,,,,"2","32.8",,,"24.5","25.7",,,"24.8","10","1","000","4","0","0","7","1","93","1007.5","1006.8",,"opr96581","3","3300","5",,,,"330",,"3000",,,"SIID62 WIOO 270900
AAXX 27094 
96581 21460 70000 10257 20245 30068 40075 56009 72196 85971
  333 56000 57902 60337 81910 85811 85361 80980=",
"96581","27/10/2021 10:00:00 +00","27/10/2021 17:18:09.057148 +00","1","330",,,"5","7","1","0","3300","0","12000","7","8","3","330","3300","5","5",,,"1",,"2","2","2",,,,,,"4",,,,"24.9","26.4",,,"25.3","8","2","00 ","4","0","0","7","1","92","1008.4","1007.7",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 271000
AAXX 27104 
96581 42458 70000 10264 20249 30077 40084 85171
  333 56000 85811 85361=",
"96581","27/10/2021 11:00:00 +00","27/10/2021 19:07:34.656176 +00","1","330",,,"5","7","/","0",,"9",,"8","8","3","330","3300","5","5",,,"1",,"2","2","3",,,,,,"4",,,,"24.6","26",,,"25","6","2","020","4","5","0","7","/","92","1009.4","1008.7",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 271100
AAXX 27114 
96581 42456 80205 10260 20246 30087 40094 8517/
  333 56009 85811 85361=",
"96581","27/10/2021 12:00:00 +00","27/10/2021 19:10:27.747253 +00","9","300","9000","2","5","7","/","0","3300","9",,"8","9","8","300","330","1","5",,,"1",,"9","6","95","2.8",,,,"34.2","0","1.4",,,"24.3","25.4","33",,"24.6","3","1","060","4","4","0","7","/","94","1010.3","1009.6","1.2","opr96581","3","3300","5",,,,"330",,"3000",,,"SMID52 WIOO 271200
AAXX 27124 
96581 01430 80604 10254 20243 30096 40103 52028 60341 79596 8597/
  333 10330 56009 57902 58012 60017 81910 85811 85361 80980=",
"96581","27/10/2021 13:00:00 +00","27/10/2021 20:02:04.789859 +00","9","270","9000","2","5","7","/","0","3300","9",,"8","9","8","270","300","1","5",,,,,"9","6","97",,,,,,"4",,,,"23.7","24.9",,,"24","2","1","080","4","6","0","7","/","93","1011.5","1010.8",,"opr96581","3","3300","5",,,,"300",,"3000",,,"SIID62 WIOO 271300
AAXX 27134 
96581 41320 80806 10249 20237 30108 40115 79796 8597/
  333 56009 57902 81909 85810 85361 80980=",
"96581","27/10/2021 14:00:00 +00","27/10/2021 21:24:14.556396 +00","9","240","9000",,"5","7","/","0","3600","9",,"8","9","8","240","270","1","5",,,"1",,"9","6","95",,,,,,"4",,,,"24","24.4",,,"24.1","5","1","00 ","4","0","0","7","/","98","1012.6","1011.9",,"opr96581","4","3600","5",,,,"270",,"3000",,,"SIID62 WIOO 271400
AAXX 27144 
96581 41350 80000 10244 20240 30119 40126 79596 8597/
  333 56009 81908 85809 85462=","2438"
"96581","27/10/2021 15:00:00 +00","27/10/2021 23:14:17.991227 +00","9","210","9000","1","5","7","/","0","3600","9",,"8","9","8","210","240","1","5",,,"1",,"9","6","95","2.1",,,,,"2","16",,,"23.6","24.3",,,"23.8","4","1","300","4","3","0","7","/","96","1012.4","1011.7",,"opr96581","4","3600","5",,,"0","240",,"3000","0","2","SIID62 WIOO 271500
AAXX 27154 
96581 21340 83003 10243 20236 30117 40124 50021 79596 8597/
  333 56009 57901 57802 60167 81907 85808 85462 80980 80860=","2438"
"96581","27/10/2021 16:00:00 +00","27/10/2021 23:18:02.349915 +00","1","270",,,"5","7","/","0","3600","9",,"8","8","4","270","3600","5","5",,,"1",,"9","6","29",,,,,,"4",,,,"23.6","24.2",,,"23.8","6","1","00 ","4","0","0","7","/","97","1011.7","1011",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 271600
AAXX 27164 
96581 41356 80000 10242 20236 30110 40117 72996 8517/
  333 56009 85809 85462=","2438"
"96581","27/10/2021 17:00:00 +00","28/10/2021 00:24:18.945776 +00","1","300",,,"5","7","1","0","3600","0","12000","8","8","4","300","3600","5","5",,,"1",,"2","2","2",,,,,,"4",,,,"23.6","24.2",,,"23.8","6","2","00 ","4","0","0","7","2","97","1011.5","1010.8",,"opr96581",,,,,"300","0",,,,,,"SIID62 WIOO 271700
AAXX 27174 
96581 42456 80000 10242 20236 30108 40115 85171
  333 56000 85810 85462=","2438"
"96581","27/10/2021 18:00:00 +00","28/10/2021 01:04:09.743319 +00","1","300",,,"5","7","1","0","3600","0","12000","8","8","4","300","3600","5","5",,,"1",,"9","6","2","-1.7",,,,"17.2","0","1.2",,,"23.8","24.2",,,"23.9","6","1","030","4","3","0","7","2","98","1010.7","1010",,"opr96581",,,,,,,,,,,,"SMID52 WIOO 271800
AAXX 27184 
96581 01456 80303 10242 20238 30100 40107 58017 60171 70296 85171
  333 56000 60017 85810 85462=","2438"
"96581","27/10/2021 19:00:00 +00","28/10/2021 02:06:17.772264 +00","1","300",,,"5","7","1","0","3600","0","12000","8","8","4","300","3600","5","5",,,"1",,"2","2","2",,,,,,"4",,,,"23.3","23.9",,,"23.5","6","2","00 ","4","0","0","7","2","97","1010.5","1009.8",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 271900
AAXX 27194 
96581 42456 80000 10239 20233 30098 40105 85171
  333 56000 85810 85462=","2438"
"96581","27/10/2021 20:00:00 +00","28/10/2021 03:08:41.345698 +00","1","300",,,"5","7","1","0","3600","0","12000","8","8","4","300","3600","5","5",,,"1",,"6","2","60",,,,,,"4",,,,"23.5","23.9",,,"23.6","6","1","100","4","4","0","7","2","98","1010.6","1009.9",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 272000
AAXX 27204 
96581 41456 81004 10239 20235 30099 40106 76062 85171
  333 56000 85810 85462=",
"96581","27/10/2021 21:00:00 +00","28/10/2021 04:07:56.02103 +00","1","300",,"0","5","7","1","0","3600","0","12000","8","8","4","300","3600","5","5",,,"1",,"6","2","21","0.2",,,,,"2","8888",,,"23.3","24",,,"23.5","6","1","170","4","3","0","7","2","96","1010.9","1009.8",,"opr96581",,,,"8","300",,,,,,,"SIID62 WIOO 272100
AAXX 27214 
96581 21456 81703 10240 20233 30098 40109 53002 72162 85171
  333 56000 69907 85810 85462=","2438"
"96581","27/10/2021 22:00:00 +00","28/10/2021 05:02:57.38052 +00","1","270",,,"5","7","1","0","3600","0","12000","8","8","4","270","3600","5","5",,,"1",,"2","2","2",,,,,,"4",,,,"23.2","23.9",,,"23.4","6","2","280","4","3","0","7","2","96","1010","1009.3",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 272200
AAXX 27224 
96581 42356 82803 10239 20232 30093 40100 85171
  333 56000 85809 85462=","2438"
"96581","27/10/2021 23:00:00 +00","28/10/2021 06:14:43.340525 +00","1","210",,,"5","7","/","0","3600","9",,"8","8","4","210","3600","5","8",,,"1",,"2","2","10",,,,,,"4",,,,"23.4","24",,,"23.6","1","1","070","4","4","0","8","/","97","1010.7","1010",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 272300
AAXX 27234 
96581 41310 80704 10240 20234 30100 40107 71022 8517/
  333 56009 85807 88462=","2438"
"96581","28/10/2021 00:00:00 +00","28/10/2021 07:53:13.322549 +00","1","360",,,"4","3",,"0","3600","0","12000","7","8","3","360","3600","4","5","2.8","0","1",,"6","2","2","0.5",,,"51.4","0","1","0",,"4.8","23.2","24.2",,,"23.5","10","1","070","4","4","0","5","2","94","1011.4","1010.7","0.6","opr96581",,,,,,,,,,,,"SMID52 WIOO 280000
AAXX 28004 
96581 11460 70704 10242 20232 30107 40114 53005 60514 70262 8413null
  333 50280 55048 56000 58006 84812 85362=","2149"
"96581","28/10/2021 01:00:00 +00","28/10/2021 08:04:12.948291 +00","1","360",,,"3","3","1","0","3600","0","12000","7","8","3","360","3600","3","4",,,"1",,"2","2","2",,,,,,"4",,,,"22.9","25.8",,,"23.7","10","2","060","3","6","0","4","2","84","1011.7","1011",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 280100
AAXX 28013 
96581 42460 70606 10258 20229 30110 40117 83131
  333 56000 83812 84362=","2149"
"96581","28/10/2021 02:00:00 +00","28/10/2021 11:17:40.375877 +00","1","360",,,"3","3","1","0","3600","0","12000","7","8","3","360","3600","3","4",,,"1",,"2","2","2",,,,,,"4",,,,"23.4","27.7",,,"24.6","10","2","080","4","6","0","4","2","78","1011.6","1010.9",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 280200
AAXX 28024 
96581 42460 70806 10277 20234 30109 40116 83131
  333 56000 83812 84362=","2149"
"96581","28/10/2021 03:00:00 +00","28/10/2021 11:16:01.361067 +00","1","360",,,"5","3","1","0","3600","0","12000","7","8","3","360","3600","5","5",,,"1",,"2","2","2","1",,,,,"3","0",,,"23.6","27.2",,,"24.6","8","2","050","4","10","0","5","2","81","1012.4","1011.7",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 280300
AAXX 28034 
96581 32458 70510 10272 20236 30117 40124 52010 85131
  333 56000 85812 85362=","2149"
"96581","28/10/2021 04:00:00 +00","28/10/2021 11:13:40.676114 +00","1","360",,,"5","3","1","0","3600","0","12000","7","8","3","360","3600","5","5",,,"1",,"6","2","60",,,,,,"4",,,,"23.6","26.8",,,"24.5","8","1","060","4","6","0","5","2","83","1012.3","1011.6",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 280400
AAXX 28044 
96581 41458 70606 10268 20236 30116 40123 76062 85131
  333 56000 85812 85362=","2149"
"96581","28/10/2021 05:00:00 +00","28/10/2021 13:34:47.944452 +00","1","360",,,"5","3","1","0","3600","0","12000","7","8","3","360","3600","5","5",,,"1",,"6","2","61",,,,,,"4",,,,"24.8","27.4",,,"25.5","8","1","090","4","3","0","5","2","86","1011.3","1010.6",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 280500
AAXX 28054 
96581 41458 70903 10274 20248 30106 40113 76162 85131
  333 56000 85812 85362=","2149"
"96581","28/10/2021 06:00:00 +00","28/10/2021 13:06:16.144211 +00","1","360",,,"5","3","1","0","3600","0","12000","7","8","3","360","3600","5","5",,,"1",,"6","2","21","-2.4",,,,"0","0","0",,,"24.6","28.5",,,"25.6","10","1","000","4","0","0","5","2","79","1010","1009.3",,"opr96581",,,,,,,,,,,,"SMID52 WIOO 280600
AAXX 28064 
96581 01460 70000 10285 20246 30093 40100 57024 69901 72162 85131
  333 56000 69907 85812 85362=","2149"
"96581","28/10/2021 07:00:00 +00","28/10/2021 15:05:06.029524 +00","1","360",,,"2","3","1","0","3600","0","12000","7","8","3","360","3600","2","6",,,"1",,"2","2","2",,,,,,"4",,,,"25.7","30",,,"26.8","10","2","010","4","6","0","6","2","78","1008.3","1007.6",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 280700
AAXX 28074 
96581 42460 70106 10300 20257 30076 40083 82131
  333 56000 82812 86362=","2150"
"96581","28/10/2021 08:00:00 +00","28/10/2021 15:07:01.228932 +00","1","360",,,"3","3","1","0","3600","0","12000","7","8","3","360","3600","3","7",,,"1",,"2","2","2",,,,,,"4",,,,"24.8","30.9",,,"26.4","10","2","050","4","6","0","7","2","70","1008","1007.3",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 280800
AAXX 28084 
96581 42460 70506 10309 20248 30073 40080 83131
  333 56000 83812 87362=","2150"
"96581","28/10/2021 09:00:00 +00","28/10/2021 17:47:11.378846 +00","1","360",,,"2","3","1","0","3600","0","12000","7","8","3","360","3600","2","6",,,"1",,"2","2","2","-2",,,,,"3","0",,,"24.6","31.1",,,"26.3","10","2","00 ","4","0","0","6","2","69","1008","1007.3",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 280900
AAXX 28094 
96581 32460 70000 10311 20246 30073 40080 56020 82131
  333 56000 82812 86362=","2150"
"96581","28/10/2021 10:00:00 +00","28/10/2021 17:01:31.452192 +00","1","360",,,"2","3","1","0","3600","0","12000","7","8","3","360","3600","2","7",,,"1",,"2","2","2",,,,,,"4",,,,"25","30.1",,,"26.3","8","2","00 ","4","0","0","7","2","74","1009.1","1008.4",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 281000
AAXX 28104 
96581 42458 70000 10301 20250 30084 40091 82131
  333 56000 82812 87362=","2150"
"96581","28/10/2021 11:00:00 +00","28/10/2021 18:34:44.194965 +00","9","330","6000","2","3","3","1","0","3600","0","12000","7","9","8","330","360","1","3",,,"1",,"2","2","13",,,,,,"4",,,,"25.4","28.9",,,"26.3","7","1","240","4","3","0","5","3","81","1009.9","1009.2",,"opr96581","3","3600","5",,,,"360",,"6000",,,"SIID62 WIOO 281100
AAXX 28114 
96581 41457 72403 10289 20254 30092 40099 71322 83931
  333 56000 57902 81911 83812 85362 80970=","2150"
"96581","28/10/2021 12:00:00 +00","28/10/2021 19:52:21.437789 +00","9","330","9000","1","3","3","1","0","3600","0","12000","7","9","8","330","360","1","3",,,"1",,"2","2","13","3.4",,,,"0","3","0",,,"25.3","27.7","31.2",,"25.9","7","1","200","4","3","0","6","2","87","1011.4","1010.7","1.1","opr96581","3","3600","6",,,,"360",,"9000",,,"SMID52 WIOO 281200
AAXX 28124 
96581 31457 72003 10277 20253 30107 40114 53034 71322 83931
  333 10312 56000 57901 58011 81911 83812 86362 80980=","2150"
"96581","28/10/2021 13:00:00 +00","28/10/2021 20:01:18.440382 +00","9","330","9000","2","4","3","1","0","3600","0","12000","7","9","8","330","360","1","4",,,"1",,"6","2","21",,,,,,"4",,,,"25.4","27.3",,,"25.9","6","1","170","4","4","0","6","2","89","1012.4","1011.7",,"opr96581","3","3600","6",,,,"360",,"9000",,,"SIID62 WIOO 281300
AAXX 28134 
96581 41456 71704 10273 20254 30117 40124 72162 84931
  333 56000 57902 81911 84812 86362 80980=",
"96581","28/10/2021 14:00:00 +00","28/10/2021 22:02:00.375121 +00","9","330","9000","2","4","3","1","0","3600","0","12000","7","9","8","330","360","1","4",,,,,"2","2","13",,,,,,"4",,,,"25.4","27",,,"25.8","6","1","00 ","4","0","0","6","2","91","1013","1012.3",,"opr96581","3","3600","6",,,,"360",,"9000",,,"SIID62 WIOO 281400
AAXX 28144 
96581 41456 70000 10270 20254 30123 40130 71322 84931
  333 56000 57902 81911 84812 86362 80980=",
"96581","28/10/2021 15:00:00 +00","28/10/2021 22:04:52.824764 +00","9","300","9000","2","4","3","1","0","3600","0","12000","7","9","8","300","330","1","4",,,"1",,"6","2","2","1.8",,,,,"2","0.5",,,"24.8","26.3",,,"25.2","6","1","270","4","5","0","6","2","92","1013.2","1012.5",,"opr96581","3","3600","6",,,,"330",,,,,"SIID62 WIOO 281500
AAXX 28154 
96581 21456 72705 10263 20248 30125 40132 51018 70262 84931
  333 56000 57902 69957 81910 84811 86362 80980=",
"96581","28/10/2021 16:00:00 +00","28/10/2021 23:27:41.071495 +00","1","330",,,"4","3","1","0","3600","0","12000","7","8","3","330","3600","4","6",,,"1",,"2","2","2",,,,,,"4",,,,"23.7","25.2",,,"24.1","6","2","00 ","4","0","0","6","2","91","1012.2","1011.5",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 281600
AAXX 28164 
96581 42456 70000 10252 20237 30115 40122 84131
  333 56000 84811 86362=",
"96581","28/10/2021 17:00:00 +00","29/10/2021 00:07:02.475564 +00","1","330",,,"3","3","1","0","3600","0","12000","7","8","3","330","3600","3","6",,,"1",,"2","2","2",,,,,,"4",,,,"23.7","25.4",,,"24.2","6","2","00 ","4","0","0","6","2","91","1011.3","1010.6",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 281700
AAXX 28174 
96581 42456 70000 10254 20237 30106 40113 83131
  333 56000 83811 86362=",
"96581","28/10/2021 18:00:00 +00","29/10/2021 01:09:27.77786 +00","9","300","9000","2","4","3","1","0","3600","0","12000","7","9","8","300","330","1","4",,,"1",,"6","2","60","-1.8",,,,"0.5","0","8888",,,"24.1","25.6",,,"24.5","6","1","020","4","4","0","6","2","91","1011.4","1010.7",,"opr96581","3","3600","6",,,,"330",,,,,"SMID52 WIOO 281800
AAXX 28184 
96581 01456 70204 10256 20241 30107 40114 55018 69951 76062 84931
  333 56000 57902 69907 81910 84811 86362 80980=",
"96581","28/10/2021 19:00:00 +00","29/10/2021 03:43:51.957691 +00","9","270","9000","2","5","3","1","0","3600","0","12000","7","9","8","270","300","1","5",,,"1",,"6","6","61",,,,,,"4",,,,"23.8","24.6",,,"24","5","1","080","4","4","0","6","2","95","1011.3","1010.6",,"opr96581","3","3600","6",,,,"300",,"9000",,,"SIID62 WIOO 281900
AAXX 28194 
96581 41350 70804 10246 20238 30106 40113 76166 85931
  333 56000 57902 81909 85810 86362 80980=",
"96581","28/10/2021 20:00:00 +00","29/10/2021 03:42:07.56254 +00","9","270","9000","2","5","3","1","0","3600","0","12000","7","9","8","270","300","1","5",,,"1",,"6","6","61",,,,,,"4",,,,"23.7","24.5",,,"23.9","6","1","120","4","4","0","6","2","95","1011.4","1010.7",,"opr96581","3","3600","6",,,,"300",,"9000",,,"SIID62 WIOO 282000
AAXX 28204 
96581 41356 71204 10245 20237 30107 40114 76166 85931
  333 56000 57902 81909 85810 86362 80980=",
"96581","28/10/2021 21:00:00 +00","29/10/2021 05:05:31.73376 +00","9","270","9000","2","5","7","/","0","3300","9",,"8","9","8","270","300","1","5",,,"1",,"6","6","61","0.1",,,,,"2","5",,,"23.5","24.6",,,"23.8","6","1","000","4","0","0","7","/","94","1011.5","1010.8",,"opr96581","3","3300","6",,,,"3000",,,,,"SIID62 WIOO 282100
AAXX 28214 
96581 21356 80000 10246 20235 30108 40115 53001 76166 8597/
  333 56009 57902 60057 81909 85810 86361 80980=",
"96581","28/10/2021 22:00:00 +00","29/10/2021 05:02:09.94932 +00","9","270","9000","2","5","7","/","0","3300","9",,"8","9","8","270","300","1","5",,,"1",,"6","6","61",,,,,,"4",,,,"23.2","24",,,"23.4","5","1","040","4","4","0","7","/","95","1012.1","1011.4",,"opr96581","3","3300","6",,,,"300",,"9000",,,"SIID62 WIOO 282200
AAXX 28224 
96581 41350 80404 10240 20232 30114 40121 76166 8597/
  333 56009 57902 81909 85810 86361 80980=",
"96581","28/10/2021 23:00:00 +00","29/10/2021 06:02:13.47163 +00","1","300",,,"5","7","/","0","3300","9",,"8","8","3","300","3300","5","6",,,"1",,"6","6","61",,,,,,"4",,,,"23","23.8",,,"23.2","7","1","060","4","4","0","7","/","95","1012.7","1012",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 282300
AAXX 28234 
96581 41457 80604 10238 20230 30120 40127 76166 8517/
  333 56009 85810 86361=",
"96581","29/10/2021 00:00:00 +00","29/10/2021 07:05:16.288595 +00","1","360",,,"1","7","1","0","3300","0","12000","7","8","3","360","3300","1","5","3.3","0","1",,"6","6","61","1.4",,,"10.8","10.3","0","5.3",,"4.2","23.4","24.2",,"23.7","23.6","8","1","120","4","3","0","7","2","95","1012.9","1012.2","2.9","opr96581",,,,,,,,,,,,"SMID52 WIOO 290000
AAXX 29004 
96581 01458 71203 10242 20234 30122 40129 51014 60114 76166 81171
  333 20237 50330 55042 56000 58029 60057 81812 85361=","2150"
"96581","29/10/2021 01:00:00 +00","29/10/2021 08:14:14.570458 +00","1","390",,,"1","7","1","0","3300","0","12000","7","8","3","390","3300","1","6",,,"1",,"6","2","21",,,,,,"4",,,,"23.8","25.3",,,"24.2","10","1","00 ","4","0","0","7","2","91","1013.1","1012.4",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 290100
AAXX 29014 
96581 41460 70000 10253 20238 30124 40131 72162 81171
  333 56000 81813 86361=","2150"
"96581","29/10/2021 02:00:00 +00","29/10/2021 10:44:47.416925 +00","1","390",,,"1","7","1","0","3300","0","12000","7","8","3","390","3300","1","6",,,,,"2","2","2",,,,,,"4",,,,"24.2","27.2",,,"25","10","2","040","4","4","0","7","2","84","1013.3","1012.6",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 290200
AAXX 29024 
96581 42460 70404 10272 20242 30126 40133 81171
  333 56000 81813 86361=","2150"
"96581","29/10/2021 03:00:00 +00","29/10/2021 10:46:13.375925 +00","1","390",,,"1","3","1","0","3600","0","12000","7","8","3","390","3600","1","7",,,"1",,"6","2","2","0.2",,,,,"2","8888",,,"23.8","29.5",,,"25.3","10","1","050","4","4","0","7","2","71","1013.1","1012.4",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 290300
AAXX 29034 
96581 21460 70504 10295 20238 30124 40131 50002 70262 81131
  333 56000 69907 81813 87362=","2150"
"96581","29/10/2021 04:00:00 +00","29/10/2021 12:44:46.591577 +00","1","360",,,"3","3","1","0","3600","0","12000","7","8","3","360","3300","3","6",,,"1",,"2","2","2",,,,,,"4",,,,"23.1","31.2",,,"25.3","10","2","020","4","4","0","6","2","62","1012.3","1011.6",,"opr96581",,,,,,"0",,,,,,"SIID62 WIOO 290400
AAXX 29044 
96581 42460 70204 10312 20231 30116 40123 83131
  333 56000 83812 86361=","2150"
"96581","29/10/2021 05:00:00 +00","29/10/2021 12:36:49.853063 +00","1","360",,,"3","3","1","0","3600","0","12000","7","8","3","360","3600","3","6",,,"1",,"2","2","2",,,,,,"4",,,,"23.1","32.1",,,"25.5","10","2","160","4","6","0","6","2","59","1011.4","1010.7",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 290500
AAXX 29054 
96581 42460 71606 10321 20231 30107 40114 83131
  333 56000 83812 86362=","2150"
"96581","29/10/2021 06:00:00 +00","29/10/2021 13:04:06.966792 +00","1","360",,,"5","3","1","0","3600","0","12000","7","8","3","360","3600","5","3",,,"1",,"6","2","2","-2.8",,,,"8888","1","0",,,"24.6","32.5",,,"26.6","10","1","170","4","6","0","3","2","63","1010.3","1009.6",,"opr96581",,,,,,,,,,,,"SMID52 WIOO 290600
AAXX 29064 
96581 11460 71706 10325 20246 30096 40103 58028 69901 70262 85131
  333 56000 85812 83362=","2150"
"96581","29/10/2021 07:00:00 +00","29/10/2021 14:06:50.714104 +00","1","360",,,"5","3","1","0","3600","0","12000","7","8","3","360","3600","5","3",,,"1",,"2","2","2",,,,,,"4",,,,"24","32.8",,,"26.3","10","2","210","4","5","0","3","2","60","1009","1008.3",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 290700
AAXX 29074 
96581 42460 72105 10328 20240 30083 40090 85131
  333 56000 85812 83362=","2438"
"96581","29/10/2021 08:00:00 +00","29/10/2021 15:09:46.875771 +00","9","330","9000","2","5","3","1","0","3600","0","12000","7","9","8","330","360","1","5",,,"1",,"2","2","2",,,,,,"4",,,,"24.4","31.6",,,"26.3","10","2","280","4","8","6","3","2","66","1009.1","1008.4",,"opr96581","3","3600","3",,,,"360",,,,,"SIID62 WIOO 290800
AAXX 29084 
96581 42460 72808 10316 20244 30084 40091 85931
  333 56600 57962 81911 85812 83362 80980=","2438"
"96581","29/10/2021 09:00:00 +00","29/10/2021 16:13:57.107117 +00","9","330","9000","2","5","3","1","0","3600","0","12000","7","9","8","330","360","1","5",,,"1",,"2","2","2","-1",,,,,"3","0",,,"24.5","30.3",,,"26","10","2","280","4","7","6","3","2","71","1009.3","1008.6",,"opr96581","3","3600","3",,,"0","360",,,"0",,"SIID62 WIOO 290900
AAXX 29094 
96581 32460 72807 10303 20245 30086 40093 55010 85931
  333 56600 57962 81911 85812 83362 80980=","2438"
"96581","29/10/2021 10:00:00 +00","29/10/2021 17:00:35.797187 +00","9","330","9000","2","5","3","1","0","3600","0","12000","7","9","8","330","360","1","5",,,"1",,"2","2","2",,,,,,"4",,,,"24.3","29.2",,,"25.6","10","2","240","4","7","5","5","2","75","1010.3","1009.6",,"opr96581","3","3600","5",,,,"360",,,,,"SIID62 WIOO 291000
AAXX 29104 
96581 42460 72407 10292 20243 30096 40103 85931
  333 56500 57952 81911 85812 85362 80980=","2438"
"96581","29/10/2021 11:00:00 +00","29/10/2021 18:03:11.84312 +00","1","360",,,"5","3","1","0","3600","0","12000","7","8","3","360","3600","5","5",,,"1",,"2","2","2",,,,,,"4",,,,"23.4","27",,,"24.4","6","2","330","4","6","7","5","2","81","1010.6","1009.9",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 291100
AAXX 29114 
96581 42456 73306 10270 20234 30099 40106 85131
  333 56700 85812 85362=","2438"
"96581","29/10/2021 12:00:00 +00","29/10/2021 19:13:04.065971 +00","1","360",,"0","5","3","1","0","3600","0","12000","7","8","3","360","3600","5","5",,,"1",,"2","2","2","1.6",,,,"0","3","0",,,"23.9","26.4","33",,"24.6","6","2","340","4","3","0","5","2","86","1010.9","1010.2","-0.5","opr96581",,,,,,,,,,,,"SMID52 WIOO 291200
AAXX 29124 
96581 32456 73403 10264 20239 30102 40109 51016 85131
  333 10330 56000 59005 85812 85362=","2438"
